requisito_id,tipo,licenca,documento,modulo,topico,teste_aderencia,evidencia_esperada,peso,impacto,norma_origem,artigo_referencia,aplicabilidade_uf,data_mapeamento
R.457,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.2 – Mapas Obrigatórios,"Os mapas foram apresentados conforme escalas, conteúdos obrigatórios e arquivos georreferenciados exigidos?","2) Mapa 1:10.000 contendo
f) Áreas de empréstimo",,,,,MG,2024-01-01
R.458,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.2 – Mapas Obrigatórios,"Os mapas foram apresentados conforme escalas, conteúdos obrigatórios e arquivos georreferenciados exigidos?","2) Mapa 1:10.000 contendo
g) Áreas degradadas",,,,,MG,2024-01-01
R.459,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.2 – Mapas Obrigatórios,"Os mapas foram apresentados conforme escalas, conteúdos obrigatórios e arquivos georreferenciados exigidos?","2) Mapa 1:10.000 contendo
h) Pontos de captação, monitoramento e lançamento de efluentes",,,,,MG,2024-01-01
R.460,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.3 – Componentes, Infraestrutura e Projeto Funcional","O empreendimento está descrito com seus componentes, fluxos e estruturas funcionais de forma clara e completa?","a) Plantas, cortes, diagramas e fluxogramas;",,,,,MG,2024-01-01
R.461,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.3 – Componentes, Infraestrutura e Projeto Funcional","O empreendimento está descrito com seus componentes, fluxos e estruturas funcionais de forma clara e completa?",b) Instalações principais e secundárias;,,,,,MG,2024-01-01
R.462,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.3 – Componentes, Infraestrutura e Projeto Funcional","O empreendimento está descrito com seus componentes, fluxos e estruturas funcionais de forma clara e completa?",c) Equipamentos com capacidade e função;,,,,,MG,2024-01-01
R.463,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.3 – Componentes, Infraestrutura e Projeto Funcional","O empreendimento está descrito com seus componentes, fluxos e estruturas funcionais de forma clara e completa?",d) Infraestruturas de apoio;,,,,,MG,2024-01-01
R.464,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.3 – Componentes, Infraestrutura e Projeto Funcional","O empreendimento está descrito com seus componentes, fluxos e estruturas funcionais de forma clara e completa?",e) Áreas de intervenção do projeto,,,,,MG,2024-01-01
R.465,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4 – Caracterização por Fase,"A caracterização por fases está organizada de forma coerente com a etapa de licenciamento, articulando atividades e impactos?",a) Identificação das fases consideradas no licenciamento;,,,,,MG,2024-01-01
R.466,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4 – Caracterização por Fase,"A caracterização por fases está organizada de forma coerente com a etapa de licenciamento, articulando atividades e impactos?","b) Coerência entre fases, atividades e cronograma;",,,,,MG,2024-01-01
R.467,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4 – Caracterização por Fase,"A caracterização por fases está organizada de forma coerente com a etapa de licenciamento, articulando atividades e impactos?",c) Relação entre fases e impactos potenciais;,,,,,MG,2024-01-01
R.468,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4 – Caracterização por Fase,"A caracterização por fases está organizada de forma coerente com a etapa de licenciamento, articulando atividades e impactos?",d) Destaque dos aspectos ambientais relevantes de cada fase;,,,,,MG,2024-01-01
R.469,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4 – Caracterização por Fase,"A caracterização por fases está organizada de forma coerente com a etapa de licenciamento, articulando atividades e impactos?","e) Integração com mapas, plantas e anexos",,,,,MG,2024-01-01
R.470,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.1 – Fase de Planejamento,Foram descritas as ações preparatórias essenciais ao início do empreendimento?,a) Ações junto às comunidades;,,,,,MG,2024-01-01
R.471,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.1 – Fase de Planejamento,Foram descritas as ações preparatórias essenciais ao início do empreendimento?,b) Situação da aquisição de terrenos;,,,,,MG,2024-01-01
R.472,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.1 – Fase de Planejamento,Foram descritas as ações preparatórias essenciais ao início do empreendimento?,c) Levantamentos prévios realizados;,,,,,MG,2024-01-01
R.473,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.1 – Fase de Planejamento,Foram descritas as ações preparatórias essenciais ao início do empreendimento?,d) Desenvolvimento dos projetos básicos;,,,,,MG,2024-01-01
R.474,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.1 – Fase de Planejamento,Foram descritas as ações preparatórias essenciais ao início do empreendimento?,e) Outras ações preparatórias relevantes,,,,,MG,2024-01-01
R.475,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2 – Fase de Implantação,"A implantação está descrita de forma integrada, abrangendo estruturas, processos e intervenções?",a) Descrição geral da implantação;,,,,,MG,2024-01-01
R.476,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2 – Fase de Implantação,"A implantação está descrita de forma integrada, abrangendo estruturas, processos e intervenções?",b) Integração das estruturas e áreas envolvidas;,,,,,MG,2024-01-01
R.477,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2 – Fase de Implantação,"A implantação está descrita de forma integrada, abrangendo estruturas, processos e intervenções?",c) Identificação das intervenções ambientais da fase;,,,,,MG,2024-01-01
R.478,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2 – Fase de Implantação,"A implantação está descrita de forma integrada, abrangendo estruturas, processos e intervenções?",d) Dados quantitativos consolidados;,,,,,MG,2024-01-01
R.479,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2 – Fase de Implantação,"A implantação está descrita de forma integrada, abrangendo estruturas, processos e intervenções?",e) Cronograma físico da implantação,,,,,MG,2024-01-01
R.480,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,a) Canteiro de obras;,,,,,MG,2024-01-01
R.481,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,b) Escritórios de apoio;,,,,,MG,2024-01-01
R.482,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,c) Alojamentos;,,,,,MG,2024-01-01
R.483,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,d) Pátio de máquinas e veículos;,,,,,MG,2024-01-01
R.484,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,e) Outras estruturas associadas;,,,,,MG,2024-01-01
R.485,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,f) Máquinas e equipamentos + período de uso;,,,,,MG,2024-01-01
R.486,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,g) Vias de acesso;,,,,,MG,2024-01-01
R.487,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,h) Áreas de armazenamento;,,,,,MG,2024-01-01
R.488,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.1 – Infraestrutura de Apoio,A infraestrutura temporária e definitiva da obra está caracterizada?,i) Infraestrutura de energia,,,,,MG,2024-01-01
R.489,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.2 – Levantamentos, Diretrizes e Locação",As bases técnicas para locação e instalação foram apresentadas?,a) Mapeamento geotécnico e levantamentos técnicos;,,,,,MG,2024-01-01
R.490,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.2 – Levantamentos, Diretrizes e Locação",As bases técnicas para locação e instalação foram apresentadas?,b) Diretrizes para escolha do local;,,,,,MG,2024-01-01
R.491,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.2 – Levantamentos, Diretrizes e Locação",As bases técnicas para locação e instalação foram apresentadas?,c) Procedimentos de implantação da infraestrutura,,,,,MG,2024-01-01
R.492,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.3 – Intervenções Ambientais,"As intervenções ambientais foram identificadas, quantificadas e espacializadas?","a) Supressão vegetal: área, bioma, tipologia;",,,,,MG,2024-01-01
R.493,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.3 – Intervenções Ambientais,"As intervenções ambientais foram identificadas, quantificadas e espacializadas?",b) Interferências em APPs e áreas protegidas;,,,,,MG,2024-01-01
R.494,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.3 – Intervenções Ambientais,"As intervenções ambientais foram identificadas, quantificadas e espacializadas?",c) Árvores isoladas suprimidas;,,,,,MG,2024-01-01
R.495,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.3 – Intervenções Ambientais,"As intervenções ambientais foram identificadas, quantificadas e espacializadas?",d) Intervenções em recursos hídricos;,,,,,MG,2024-01-01
R.496,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.3 – Intervenções Ambientais,"As intervenções ambientais foram identificadas, quantificadas e espacializadas?",e) Infraestrutura básica para frentes de obra,,,,,MG,2024-01-01
R.497,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.4 – Drenagem, Efluentes e Resíduos",O sistema de gestão hídrica e de resíduos atende às exigências técnicas?,a) Área impermeabilizada;,,,,,MG,2024-01-01
R.498,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.4 – Drenagem, Efluentes e Resíduos",O sistema de gestão hídrica e de resíduos atende às exigências técnicas?,b) Sistema de drenagem previsto;,,,,,MG,2024-01-01
R.499,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.4 – Drenagem, Efluentes e Resíduos",O sistema de gestão hídrica e de resíduos atende às exigências técnicas?,"c) Efluentes: volumes, fontes, tratamento e descarte;",,,,,MG,2024-01-01
R.500,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.4 – Drenagem, Efluentes e Resíduos",O sistema de gestão hídrica e de resíduos atende às exigências técnicas?,"d) Resíduos: classificação, volumes e destinação",,,,,MG,2024-01-01
R.501,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.5 – Emissões, Ruído, Vibração e GEE",As fontes poluidoras da fase de implantação estão descritas?,a) Fontes de ruído e vibração;,,,,,MG,2024-01-01
R.502,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.5 – Emissões, Ruído, Vibração e GEE",As fontes poluidoras da fase de implantação estão descritas?,b) Fontes de emissões atmosféricas;,,,,,MG,2024-01-01
R.503,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.5 – Emissões, Ruído, Vibração e GEE",As fontes poluidoras da fase de implantação estão descritas?,c) Estimativa de emissões de GEE,,,,,MG,2024-01-01
R.504,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.6 – Energia e Insumos,"O estudo detalhou consumo de energia, fontes e eficiência?",a) Consumo energético;,,,,,MG,2024-01-01
R.505,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.6 – Energia e Insumos,"O estudo detalhou consumo de energia, fontes e eficiência?",b) Fontes utilizadas;,,,,,MG,2024-01-01
R.506,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.6 – Energia e Insumos,"O estudo detalhou consumo de energia, fontes e eficiência?",c) Diretrizes de eficiência;,,,,,MG,2024-01-01
R.507,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.2.6 – Energia e Insumos,"O estudo detalhou consumo de energia, fontes e eficiência?",d) Plano de transição para energia limpa,,,,,MG,2024-01-01
R.508,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.7 – Métodos Construtivos, Terraplenagem e Insumos",As etapas construtivas e volumes movimentados estão identificados?,a) Métodos construtivos e soluções técnicas;,,,,,MG,2024-01-01
R.509,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.7 – Métodos Construtivos, Terraplenagem e Insumos",As etapas construtivas e volumes movimentados estão identificados?,b) Volumes de terraplenagem e decapeamento;,,,,,MG,2024-01-01
R.510,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.7 – Métodos Construtivos, Terraplenagem e Insumos",As etapas construtivas e volumes movimentados estão identificados?,c) Áreas de empréstimo e disposição;,,,,,MG,2024-01-01
R.511,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.7 – Métodos Construtivos, Terraplenagem e Insumos",As etapas construtivas e volumes movimentados estão identificados?,d) Procedência e diretrizes dos insumos,,,,,MG,2024-01-01
R.512,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,a) Quantificação e origem da mão de obra;,,,,,MG,2024-01-01
R.513,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,b) Logística de acessos e transporte;,,,,,MG,2024-01-01
R.514,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,c) Estimativa de veículos;,,,,,MG,2024-01-01
R.515,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,d) Desapropriações necessárias;,,,,,MG,2024-01-01
R.516,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,e) Estimativa de investimento;,,,,,MG,2024-01-01
R.517,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,"7.4.2.8 – Mão de Obra, Logística, Acessos e Desapropriações",Os aspectos sociais e logísticos da implantação estão descritos?,f) Cronograma físico,,,,,MG,2024-01-01
R.518,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.3 – Fase de Operação,"A operação está caracterizada de forma técnica, integrada e completa?",a) Processos operacionais gerais;,,,,,MG,2024-01-01
R.519,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.3 – Fase de Operação,"A operação está caracterizada de forma técnica, integrada e completa?",b) Atividades principais e acessórias;,,,,,MG,2024-01-01
R.520,,,EIA,7. CARACTERIZAÇÃO DO EMPREENDIMENTO/ATIVIDADE E ASPECTOS AMBIENTAIS,7.4.3 – Fase de Operação,"A operação está caracterizada de forma técnica, integrada e completa?","c) Integração entre insumos, produtos, energia e emissões;",,,,,MG,2024-01-01
